run,final_energy,time
1,-1.7356707833051828,4.119134900160134
2,-1.7356385912027847,4.0319052000995725
3,-1.7211095561793082,4.193426700076088
4,-1.7291350780324493,4.024672399973497
5,-1.7299788326531682,4.064622200094163
6,-1.7402233403822063,4.273389699868858
7,-1.7396766214968942,4.2192013000603765
8,-1.7279793949229432,4.252746899845079
9,-1.738426204387108,4.448783200001344
10,-1.7181177908235512,4.032741699833423
11,-1.7269400600416398,4.183734999969602
12,-1.7408199976153513,4.010119299869984
13,-1.7432204209740858,4.049713500076905
14,-1.7425378264760738,4.189655999885872
15,-1.7237128985638364,4.025833399966359
16,-1.7202527491799213,4.212565300054848
17,-1.712596203506384,4.172619299963117
18,-1.743247871321039,4.053937300108373
19,-1.732875533380527,4.219973299885169
20,-1.7315380223274233,4.438380300067365
21,-1.7393755799566135,4.582010299898684
22,-1.7219680063116294,4.3614769000560045
23,-1.7550200059145409,4.19853000016883
24,-1.705523003667412,4.173262999858707
25,-1.7324559395353136,4.220403799787164
26,-1.7397612204785444,5.025084300199524
27,-1.755805451136842,4.657002000138164
28,-1.7314692278933919,4.222397900186479
29,-1.7297289932618063,4.249410799937323
30,-1.725924847666858,4.132626099977642
31,-1.723530531611512,4.4079986999277025
32,-1.7494348262715171,4.222384100081399
33,-1.7337898287845486,4.355129100149497
34,-1.7252606066460914,4.368269999977201
35,-1.741655733955914,4.825491799972951
36,-1.755647488833884,4.568041499936953
37,-1.7244470801514828,4.61154910014011
38,-1.7356600173717327,4.8054123998153955
39,-1.7383771060724345,4.442733800038695
40,-1.7285791928391436,4.420662000076845
41,-1.749052394952319,4.233868800103664
42,-1.7325666203899093,4.057248300174251
43,-1.7148595411101564,4.612664799904451
44,-1.7504886315188215,4.887469299836084
45,-1.745054271493265,4.682656700024381
46,-1.7382419549477004,4.196716699982062
47,-1.7279224449514392,4.098090299870819
48,-1.7447068380172783,4.262796700000763
49,-1.7427556937579485,4.0428006001748145
50,-1.7481142178410085,4.063181700184941
51,-1.7296227008601899,4.211417099926621
52,-1.7328903907179602,4.131871300050989
53,-1.7419078840414348,4.181845899904147
54,-1.7416270880262041,4.295094500062987
55,-1.730944272256156,4.2135473000817
56,-1.7475741852805724,4.412986800074577
57,-1.7249818573358773,4.799645600141957
58,-1.723121437890951,4.255015899892896
59,-1.7325376223828903,4.1788799001369625
60,-1.7443595447356197,4.275243200128898
61,-1.724360007380352,4.22514980006963
62,-1.730682416033016,4.343077600002289
63,-1.7298894041186847,4.5311579999979585
64,-1.739686055687652,4.672162699978799
65,-1.745891973606072,4.638394700130448
66,-1.735413781539793,4.329226000001654
67,-1.7355393896653823,4.366995400050655
68,-1.7359026676650993,4.437621199991554
69,-1.7431195219121278,4.287289100000635
70,-1.7269728491372165,4.276460800087079
71,-1.7293042842777888,4.666534699965268
72,-1.7302232534068462,4.331965300021693
73,-1.7409823762597103,4.171197600197047
74,-1.7329483140710462,4.2834632999729365
75,-1.735448858524298,4.062023499980569
76,-1.7341227782987534,4.24951700004749
77,-1.7095761800862463,4.018295099958777
78,-1.7236815865474968,4.647674799896777
79,-1.751862795263721,4.675398499937728
80,-1.738902169851438,4.594112699851394
81,-1.7216635987692936,4.695560399908572
82,-1.7253618389790244,4.646322699962184
83,-1.7547759732382529,4.240734300110489
84,-1.7161902577595578,4.358964500017464
85,-1.7236470761506597,4.280857800040394
86,-1.725746132481867,4.068634300027043
87,-1.7315681000642509,4.179539100034162
88,-1.7485545551232562,4.814344700193033
89,-1.7243452455041712,4.155590200098231
90,-1.7491045761700073,4.309045700123534
91,-1.733807872067345,4.363013199996203
92,-1.7350578692422434,4.298512200126424
93,-1.7234594552455422,4.280608099885285
94,-1.7383030792363636,4.439339800039306
95,-1.7396771910352857,4.338849799940363
96,-1.7554294747835928,4.812510299962014
97,-1.7274677483672474,4.342648900114
98,-1.7230788001894741,4.353490799898282
99,-1.7287953381330687,4.549959399970248
100,-1.721547755487702,4.538116599898785
