optimizer,energy_median,energy_min,energy_max,energy_q25,energy_q75,error_median,error_min,error_max,error_q25,error_q75,success_rate,time_median
mpi_hopso,-1.868552504,-1.87814924,-1.83841724,-1.872382897,-1.859946174,0.005564972545747504,0.00017635145425209942,0.028687771454252387,0.0027476277271258343,0.008046502272873735,0.15,22.93134084995836
