optimizer,energy_median,energy_min,energy_max,energy_q25,energy_q75,error_median,error_min,error_max,error_q25,error_q75,success_rate,time_median
mpi_hopso,-1.867443059,-1.874050896,-1.81876894,-1.8707179855,-1.8614685235000001,0.0042390104542524565,1.340945425254425e-05,0.04833607145425245,0.0016778707271262183,0.006968346272873627,0.24,34.629398449999826
