run,final_energy,time
1,-1.67610744,26.35961689999931
2,-1.6677681960000001,25.848811200001364
3,-1.665148388,26.420063300000038
4,-1.6624620399999999,26.018566000000646
5,-1.662285992,26.51267050000024
6,-1.651510524,26.345902499999283
7,-1.6587527039999999,26.20927490000031
8,-1.666075028,26.566928899999766
9,-1.66143268,26.129049700000905
10,-1.6485973080000003,26.06647789999988
11,-1.639424524,26.26648439999917
12,-1.6544380079999998,26.028635799999392
13,-1.675468144,26.418167600000743
14,-1.618488936,26.778777599998648
15,-1.6630658800000002,25.90839060000144
16,-1.65927852,26.490622400000575
17,-1.666501752,26.350417300000117
18,-1.659375516,26.34880770000018
19,-1.6694543360000003,26.355548999999883
20,-1.671786924,25.756886099999974
21,-1.6853089600000002,26.450225900000078
22,-1.674207544,26.182845900000757
23,-1.676953876,26.10213719999956
24,-1.658493344,26.228878200001418
25,-1.6713038880000002,26.322854999998526
26,-1.652555316,26.775247799998397
27,-1.643333272,26.441848599999503
28,-1.646845208,26.22501530000045
29,-1.6774662919999999,26.075719899999967
30,-1.6542883400000001,26.36965389999932
31,-1.636030656,26.398212899999635
32,-1.659285272,26.387614499999472
33,-1.6397995920000001,26.28591190000043
34,-1.673422968,26.235429100001056
35,-1.661379428,25.782149199998457
36,-1.652366316,26.228519599999345
37,-1.652447,26.243278299998565
38,-1.651916704,26.02799899999991
39,-1.6823843280000002,25.907592900000964
40,-1.6624177480000002,25.932482199999868
41,-1.6566319999999999,26.164192000000185
42,-1.658204296,26.215265500000896
43,-1.634985308,25.509669800001575
44,-1.6441357840000002,26.075770499999635
45,-1.666188568,26.270610300000044
46,-1.6605479200000002,25.97702759999993
47,-1.674611244,25.667657300000428
48,-1.6567789560000001,25.82434749999993
49,-1.674904456,25.34533349999947
50,-1.665151168,25.59548309999991
51,-1.642321952,25.606346999999005
52,-1.6730590799999998,25.990368699998726
53,-1.63930136,26.079031499999473
54,-1.6655718080000002,25.79336820000026
55,-1.648393152,25.663070900000093
56,-1.6365481960000001,26.151350100000855
57,-1.642250492,25.50997880000068
58,-1.6527424880000003,25.897549399998752
59,-1.65266084,25.65595089999988
60,-1.638674352,25.781597299999703
61,-1.6511137040000001,25.024773000001005
62,-1.6440895400000002,25.76203649999843
63,-1.66063348,25.528200600001583
64,-1.647355884,25.72017389999928
65,-1.674118044,25.897595500000534
66,-1.66494462,26.129826800000956
67,-1.676665692,26.16709230000015
68,-1.6468653880000002,25.840525400000843
69,-1.698597112,25.81014320000031
70,-1.5638808400000002,25.787094100000104
71,-1.673835176,25.560862399999678
72,-1.662343288,25.71590599999945
73,-1.666286452,25.83383700000013
74,-1.66845664,26.060038800000257
75,-1.695724584,25.550849799999924
76,-1.653568192,25.921642399998746
77,-1.6805767200000001,25.822517599999628
78,-1.677305144,25.94210700000076
79,-1.644192844,25.51259039999968
80,-1.659707732,25.56379030000062
81,-1.6490036720000003,25.78077249999842
82,-1.641018,25.49360240000169
83,-1.650653756,25.958533299999544
84,-1.6274532320000001,25.80578179999975
85,-1.6928875200000002,25.919144899999083
86,-1.63043252,25.68196910000006
87,-1.6631460999999998,25.537655100000848
88,-1.653729168,26.01200240000071
89,-1.669371264,25.328827499999534
90,-1.653621272,25.797323500000857
91,-1.654302224,25.48856440000236
92,-1.6503979880000001,25.526796199999808
93,-1.6507386400000001,25.592433699999674
94,-1.65951718,25.651185599999735
95,-1.6784418840000002,25.77078910000273
96,-1.651484208,25.956429999998363
97,-1.6692823520000002,25.789263200000278
98,-1.64240376,25.72128209999937
99,-1.6787460440000004,25.915457099999912
100,-1.6551797000000001,26.109709999996994
