run;final_energy;time
1;-1.87004754;21.83084179996513
2;-1.8760387680000001;22.30053270002827
3;-1.8750298240000003;20.978513300186023
4;-1.865432116;21.699040699983016
5;-1.868453532;21.668441500049084
6;-1.869319776;21.581130399834365
7;-1.870087636;21.05985419987701
8;-1.861214508;20.45705630001612
9;-1.870706884;20.575621500145644
10;-1.87495804;21.56675110012293
11;-1.87134088;21.342931099934503
12;-1.8762389520000002;21.133771399967372
13;-1.8668818320000002;21.261776400031522
14;-1.8603348800000001;20.976553600048646
15;-1.857931612;21.367028000066057
16;-1.855059936;21.33026019996032
17;-1.8726892880000001;21.427248199936002
18;-1.8736931159999999;21.0178789999336
19;-1.8686526600000002;21.32917349995114
20;-1.868582872;21.348531400086358
21;-1.8619852920000002;21.53917339979671
22;-1.863302028;20.939096299931407
23;-1.8689961720000001;21.509467700030655
24;-1.866540028;21.244831699877977
25;-1.8709985960000002;20.905395300127566
26;-1.856585712;21.15612330008298
27;-1.86305598;21.376958300126716
28;-1.859923488;21.2038449998945
29;-1.8523985760000001;21.195096799870953
30;-1.866730032;20.402545999968424
31;-1.8467773160000003;21.04028780013323
32;-1.8669286600000004;20.709225700004026
33;-1.8625083839999999;20.82373399985954
34;-1.8701018880000002;20.82754630013369
35;-1.8711741600000003;21.270937100052834
36;-1.845774784;20.729210400022566
37;-1.8687396760000001;20.881215300178155
38;-1.8731574640000002;21.240425399970263
39;-1.87385388;20.50407849997282
40;-1.8631000000000002;20.397135499864817
41;-1.8563345599999999;20.77569319983013
42;-1.8726156200000001;20.86222909996286
43;-1.871884632;22.470799000002444
44;-1.867389372;22.925495899980888
45;-1.872543268;23.166227699955925
46;-1.868937732;23.348682900192216
47;-1.872733492;23.062251899857074
48;-1.874733504;23.2015023001004
49;-1.861177472;22.811281899921596
50;-1.8685221360000002;22.82242459990084
51;-1.868630928;22.96462620003149
52;-1.85992626;23.038294600090012
53;-1.8540191680000002;23.031297800131142
54;-1.869290768;22.895665500080213
55;-1.874365364;22.756518099922687
56;-1.8555299960000002;23.73635179991834
57;-1.8724004440000002;23.208618599921465
58;-1.858233712;23.879869499942288
59;-1.8689159840000003;23.806216600118205
60;-1.8396601520000002;23.77312729996629
61;-1.8533350079999997;23.917323000030592
62;-1.8630436280000002;24.027251600055024
63;-1.8568713200000002;23.43533040001057
64;-1.873989244;24.055055799894035
65;-1.8691284160000001;24.223021100042388
66;-1.8707205720000002;23.92023039981723
67;-1.877406972;24.0289419000037
68;-1.8540137040000002;23.717986300121993
69;-1.870749328;23.292906899936497
70;-1.8740086;23.10920469998382
71;-1.8587264760000002;22.726310800062492
72;-1.8750408360000002;23.52088769990951
73;-1.86682056;22.937185799935833
74;-1.85351092;23.95364569989033
75;-1.872514528;23.85219360003248
76;-1.8742680720000002;23.933805800043046
77;-1.874748772;23.93601440009661
78;-1.871991184;23.791177399922162
79;-1.8694237360000001;24.332101800013334
80;-1.868439336;23.943492999998853
81;-1.8781492400000002;23.247621899936348
82;-1.8656782920000001;24.06871710019186
83;-1.87265068;24.069403399946168
84;-1.8597297760000002;23.86706169997342
85;-1.860135184;23.296177299926057
86;-1.868031064;23.024726300034672
87;-1.874040688;23.23665320011787
88;-1.83841724;23.48272949992679
89;-1.8598285280000002;24.06929440004751
90;-1.8599528120000002;23.023961099795997
91;-1.865787628;23.045189099851996
92;-1.8691098600000002;22.916574999922886
93;-1.8568366799999998;23.088980700122193
94;-1.848923396;23.883788799867034
95;-1.8729543800000001;23.745092099998146
96;-1.871981464;23.932461899938062
97;-1.8642144160000003;23.73630340001546
98;-1.8583812560000001;24.02410709997639
99;-1.8723770480000002;23.932642200030386
100;-1.8418464600000002;23.54990980005823
