run,final_energy,time
1,-1.8670925490263905,3.2509533000120427
2,-1.867096395215821,3.1477658999792766
3,-1.8609686831027008,3.122807700012345
4,-1.8659174112781338,3.109626199991908
5,-1.8658111803750785,3.040041799977189
6,-1.8666454742981418,3.1167897999985144
7,-1.8655904616481513,3.115855799987912
8,-1.8668950241029787,3.133295800013002
9,-1.8670579607572937,3.1119101000076625
10,-1.8666271620312254,3.0268123999994714
11,-1.8664653194265814,3.1146654000040144
12,-1.8649975268351553,3.1587092999834567
13,-1.8592957401914236,3.1048422000021674
14,-1.8543660742401262,3.121928700013086
15,-1.8474904863450137,3.0506236999935936
16,-1.8669646504102773,3.1209081999841146
17,-1.8597785975620935,3.1360838999971747
18,-1.864441050879599,3.1053270999982487
19,-1.8669193875508898,3.1275870999961626
20,-1.8666659085477488,3.0446544000005815
21,-1.8670925283853934,3.1210305000131484
22,-1.866774141333824,3.127061799983494
23,-1.8669553219993271,3.133710699999938
24,-1.847174314530048,3.3574625000183005
25,-1.867057873274741,3.0378281000012066
26,-1.8668628719257376,3.126514199975645
27,-1.8635810928179597,3.1361531000002287
28,-1.867014875056221,3.158565699995961
29,-1.850432616663385,3.1992500000051223
30,-1.8622735341232097,3.1042038000014145
31,-1.8666167163852962,3.136538999999175
32,-1.8669870749717328,3.2214097999967635
33,-1.8647820618307689,3.178396699979203
34,-1.8668452496986196,3.1311765999998897
35,-1.8657656971350252,3.0454916000016965
36,-1.8671039121928656,3.1374903000250924
37,-1.8668409442812313,3.166971700004069
38,-1.865551703400152,3.1276584999868646
39,-1.8655910217166372,3.1337933000177145
40,-1.8670644840910453,3.0360781000053976
41,-1.8670560840167159,3.1999745999928564
42,-1.8654961451955248,3.1686684000014793
43,-1.8666647037183495,3.1226332999940496
44,-1.8671008646230292,3.1764788000145927
45,-1.864474082736605,3.0753543000028003
46,-1.864208550241978,3.2322836999956053
47,-1.8559310079403577,3.173911700025201
48,-1.867103587080205,3.243282099982025
49,-1.8670814231838007,3.1585014000011142
50,-1.866892945475158,3.0917690000205766
51,-1.866187576067026,3.2039937999797985
52,-1.8663228658766196,3.6268638000183273
53,-1.8667300370206517,3.8064439999870956
54,-1.8638002039116959,3.8316201000125147
55,-1.8554398009325985,3.7294535000110045
56,-1.8662572099195271,3.794942999986233
57,-1.8667060225680134,3.7940396000049077
58,-1.8671040939820278,3.811268099991139
59,-1.8669893021667472,3.7903472000034526
60,-1.8670954704372527,3.7093997999909334
61,-1.8545673521796466,3.787176800018642
62,-1.8644704518041253,3.8430463999975473
63,-1.867097923345575,3.8078302000067197
64,-1.8668474183443104,3.830169599998044
65,-1.867069437049567,3.72434250000515
66,-1.8668997030171854,3.79425700000138
67,-1.861670118086847,3.814871000009589
68,-1.8670626772115733,3.8009658999799285
69,-1.8662335552681093,3.8012516999733634
70,-1.8669795408601997,3.718735199974617
71,-1.864012355053911,3.8095157999778166
72,-1.8662518302451792,3.8017393000191078
73,-1.8670757653604668,3.7917882000037935
74,-1.8666613001716958,3.7868498000025284
75,-1.8670991111478288,3.7194046000076924
76,-1.8644946986469375,3.8075219999882393
77,-1.8630927200913787,3.792028700001538
78,-1.8671012478942917,3.79140620000544
79,-1.8670750429253642,3.8096212999953423
80,-1.8661287500117818,3.7090805000043474
81,-1.8669076041373558,3.800601499999175
82,-1.8670868073063542,3.809631999989506
83,-1.8669697614546248,3.8165299000102095
84,-1.8664473853427586,3.8030358999967575
85,-1.8657793727646714,3.7386521000007633
86,-1.8657709576450763,3.7955695999844465
87,-1.8667443491443643,3.8270687000185717
88,-1.8665771668362992,3.8051490999932867
89,-1.86374304360563,3.822632999974303
90,-1.8488239263864918,3.7320844999921974
91,-1.867000796191498,3.7985675999952946
92,-1.8670216390854855,3.821044800017262
93,-1.8670244230304298,3.821070799982408
94,-1.8670924235578246,3.8192248000123072
95,-1.8667622923578477,3.7506647999980487
96,-1.8671049449444226,3.8478213000053074
97,-1.867042994526773,3.8527981999795884
98,-1.8486163752804095,3.839813200000208
99,-1.866715819857977,3.8515273999946658
100,-1.8670171354968212,3.755432899983134
