run,final_energy,time
1,-1.707095521333334,33.28223400000206
2,-1.7691533760000016,32.99596290000045
3,-1.8107893480000015,33.36326200000258
4,-1.7416280333333334,32.996857300000556
5,-1.7255256413333337,33.05173339999965
6,-1.7926243720000008,33.283965000002354
7,-1.7823199373333338,33.1322551000012
8,-1.7727042386666672,33.10544800000207
9,-1.7832155320000005,33.272720899996784
10,-1.7580537186666676,33.57461999999941
11,-1.7989573440000006,33.82103260000076
12,-1.7775022853333338,33.594800799997756
13,-1.7777339560000005,33.56883580000067
14,-1.7320051960000007,33.704100999999355
15,-1.735113894666667,33.4055105999978
16,-1.7615693346666679,33.444243399997504
17,-1.772811708000001,33.58127779999995
18,-1.7731317640000002,33.55859009999767
19,-1.7795338106666663,32.49001540000245
20,-1.7631035160000008,32.43698819999918
21,-1.7056556573333337,32.41793070000131
22,-1.7961639960000009,32.55060589999994
23,-1.7441672786666664,32.59537750000163
24,-1.806148273333334,32.98561140000311
25,-1.8033639933333339,33.103719299997465
26,-1.7766050786666683,33.046992399999
27,-1.7546129093333347,32.96853859999828
28,-1.7868362346666673,32.79540270000143
29,-1.7003469426666666,33.06583700000192
30,-1.664615473333334,32.888524699999834
31,-1.7723778973333337,32.88896459999887
32,-1.7884103293333342,32.9433566000007
33,-1.7124884720000004,32.953432600003
34,-1.7291214653333338,32.8125269000011
35,-1.7256968026666684,32.774927300000854
36,-1.7920236760000006,32.89886249999836
37,-1.710585536000001,33.00350500000059
38,-1.6624810573333342,32.89128260000143
39,-1.7987665413333338,33.05783950000114
40,-1.7864351960000011,32.76793780000298
41,-1.691749405333334,33.00326480000149
42,-1.787616549333334,33.02148060000036
43,-1.7790636773333337,33.050370199998724
44,-1.767663172000001,32.85437190000084
45,-1.7922422666666675,32.915042300002824
46,-1.777007260000001,32.5989081000007
47,-1.7909065826666675,32.834240399999544
48,-1.793625284000001,32.95055760000105
49,-1.7729780533333337,33.17324000000008
50,-1.6932146653333335,32.80980780000027
51,-1.6329726333333339,32.893161700001656
52,-1.7874209666666672,33.0321546999985
53,-1.750845077333334,32.74908940000023
54,-1.7787709920000008,32.81684750000204
55,-1.7367038720000012,32.86817560000054
56,-1.8127642400000012,32.91294479999851
57,-1.7937366680000009,32.80465060000279
58,-1.7839344066666676,32.982610099999874
59,-1.8144599266666672,33.056806399999914
60,-1.7692579493333334,32.751378599998134
61,-1.7602246320000008,32.95203149999725
62,-1.7349383146666675,32.74936220000018
63,-1.7628186640000003,33.139330699999846
64,-1.7788524093333342,32.68016780000107
65,-1.7964260000000005,32.97941179999907
66,-1.7333602786666675,32.88966789999904
67,-1.698861413333334,32.83252469999934
68,-1.7701233546666666,32.88829160000023
69,-1.7590664360000006,32.9660100000001
70,-1.8010085666666675,32.81527649999771
71,-1.8053142560000013,32.988813399999344
72,-1.8150324746666677,32.76899670000057
73,-1.7782935453333342,32.86044550000224
74,-1.7008148613333336,32.915424700000585
75,-1.686088906666667,32.95528589999958
76,-1.7917418320000005,32.68239250000261
77,-1.7626960293333342,32.598782900000515
78,-1.7974685120000011,32.44850909999877
79,-1.7528887733333334,32.488745599999675
80,-1.807359378666667,32.704793200002314
81,-1.4375692040000003,32.61386189999757
82,-1.758836344000001,32.752990999997564
83,-1.7865667920000006,32.68212879999919
84,-1.7562399840000007,33.0966008999967
85,-1.7845728693333345,32.86652719999984
86,-1.7219498893333345,32.86904240000149
87,-1.778670721333334,32.79655949999869
88,-1.801139520000001,32.74140070000067
89,-1.7833170173333346,32.96541410000282
90,-1.7497634733333345,32.69792090000192
91,-1.7120504600000006,32.927069599998504
92,-1.7626107053333335,32.78564510000069
93,-1.7782707240000004,32.71128690000114
94,-1.7739458213333343,32.94572340000013
95,-1.8060096333333335,32.95398159999968
96,-1.7874429333333335,32.69493259999945
97,-1.806712510666668,32.572970799999894
98,-1.7837745866666674,32.63722389999748
99,-1.7782615986666668,32.80823180000152
100,-1.7820037693333346,32.73070169999846
