run,final_energy,time
1,-1.7494908734375285,4.717499200021848
2,-1.784234812227552,4.882744999951683
3,-1.739142612805548,4.9031872999621555
4,-1.7937711894522603,6.347088700043969
5,-1.8134406531074387,6.807013600016944
6,-1.6568978393491416,6.45940009993501
7,-1.7935718282350517,6.65083209995646
8,-1.7760990291952303,6.154429599992
9,-1.7610231111010026,6.31222359999083
10,-1.807252286443457,6.300696699996479
11,-1.753990795839987,6.0852605000836775
12,-1.809838402962662,6.25187390006613
13,-1.6957373150506274,6.082320300047286
14,-1.716538650451665,6.216272999998182
15,-1.7114168297266898,6.18851020000875
16,-1.6275612146647132,6.112978499964811
17,-1.7657170176795407,6.227600399986841
18,-1.7727476004613225,6.291542700026184
19,-1.8089224855704793,5.153313899994828
20,-1.7456499980801885,4.720278900000267
21,-1.7971693763325196,4.887802800047211
22,-1.7967827550921198,4.911449700011872
23,-1.7379445165989835,4.780907399952412
24,-1.7039184707310011,4.790532000013627
25,-1.7972957267847836,4.658937699976377
26,-1.7957195381743751,4.779104999965057
27,-1.7320251093792935,4.743574699969031
28,-1.7967599922608586,4.963652399950661
29,-1.7806461415098231,6.3881773999892175
30,-1.8149315471410419,6.26079229998868
31,-1.7825984927482765,6.274468699935824
32,-1.6223876991118424,6.190444799955003
33,-1.7860527813667701,6.157987000071444
34,-1.8081761262429221,6.280814800062217
35,-1.7790419990156672,6.184653299977072
36,-1.7677860693062133,6.311158900032751
37,-1.7961542632263459,6.178731000050902
38,-1.8184591885204513,6.20768750004936
39,-1.8073587368381125,6.260257599991746
40,-1.7048314505676243,6.08983770001214
41,-1.7098893941057263,6.197529600001872
42,-1.674186768790265,6.084382899920456
43,-1.7939052365021102,6.311208000057377
44,-1.7300279024569043,6.21631570009049
45,-1.7814138666560952,6.311582099995576
46,-1.7450930476493227,6.354414600064047
47,-1.7712997524556,6.265957600087859
48,-1.7012794684377042,6.29836230003275
49,-1.678278879563294,6.156785099999979
50,-1.693829637482564,6.16505540010985
51,-1.736025958805671,6.231009699986316
52,-1.755068876606445,6.0777118999976665
53,-1.7850883620188012,6.2310707999859005
54,-1.7373108369200745,6.188865599920973
55,-1.8172038105768233,6.131018500076607
56,-1.7871004258772956,6.170121800038032
57,-1.7769092860277305,6.1297640999546275
58,-1.7937702373316526,5.604977099923417
59,-1.7576528758954848,4.98791450005956
60,-1.8003372377619347,4.967345600016415
61,-1.803754912394503,4.8953039000043646
62,-1.7887585679544413,4.778436900000088
63,-1.7691171821601637,4.977223699912429
64,-1.7758177888309008,4.738374299951829
65,-1.6628322459734,4.827916100039147
66,-1.7780707974488024,4.734728000010364
67,-1.8162327574757855,4.839479000074789
68,-1.5244415543419787,4.88458760001231
69,-1.757383047216915,4.775038699968718
70,-1.7070522557826728,4.824966300046071
71,-1.7900311103259103,4.769670900073834
72,-1.7471249348392264,4.879156999988481
73,-1.776228326989083,4.928242800058797
74,-1.781120088164162,4.865274699986912
75,-1.8121935360443993,4.967246799962595
76,-1.7743586906533502,5.0408594000618905
77,-1.7583071440162048,4.789255600073375
78,-1.7059036085232435,5.867998500005342
79,-1.7849929162032558,6.213847800041549
80,-1.7552534968902176,6.224509899970144
81,-1.80716148318637,6.210581399966031
82,-1.7634664257383754,6.158952599973418
83,-1.822796841739455,6.154680699924938
84,-1.6342192439762957,6.153273500036448
85,-1.618839983380424,6.26225270004943
86,-1.6810529861062302,6.112770300009288
87,-1.810695624196851,6.3014651000266895
88,-1.7139801983641376,6.277179799973965
89,-1.798739184915097,6.389206400024705
90,-1.747859136741835,6.321073999977671
91,-1.8083698732585327,6.179434200050309
92,-1.7099312669489841,6.256671999930404
93,-1.8140127532937766,6.197756599984132
94,-1.7924568140974984,6.200961099937558
95,-1.6952473450001686,6.177939399960451
96,-1.7784831762778144,6.1823875000700355
97,-1.6694369157514457,6.356278600054793
98,-1.7829004308876546,6.2320930999703705
99,-1.8076599434732097,6.190324199968018
100,-1.7030957062031096,6.227539099985734
