-1.458149176,-1.3166645680000002,-1.200015008
-1.4605713519999999,-1.302390332,-1.211651796
-1.4419277080000001,-1.293057956,-1.2161501600000002
-1.452736976,-1.316614216,-1.225305916
-1.440321316,-1.3103188720000003,-1.202025016
-1.455496164,-1.3171511040000001,-1.205716228
-1.4541049040000003,-1.315261328,-1.206475084
-1.453927796,-1.314551004,-1.216637812
-1.456115584,-1.3184888080000001,-1.18691118
-1.451789884,-1.32511694,-1.2210743720000001
-1.454371252,-1.32300058,-1.203904596
-1.435740704,-1.2999679720000001,-1.194833612
-1.461781244,-1.309066288,-1.202000824
-1.443973256,-1.313536056,-1.2028031319999999
-1.4504480080000002,-1.328860584,-1.216007364
-1.457211464,-1.31734664,-1.2029698880000002
-1.45692746,-1.316585116,-1.195938504
-1.4577112399999999,-1.302835576,-1.200740596
-1.452201756,-1.31955474,-1.220610296
-1.462710528,-1.3215163,-1.207496676
-1.4654910879999998,-1.326545292,-1.209483568
-1.4404432520000001,-1.309229252,-1.215128024
-1.4519952600000001,-1.31872258,-1.2112582520000001
-1.4545381359999998,-1.3225072240000002,-1.20692566
-1.4438446759999999,-1.311006256,-1.218637084
-1.442319692,-1.313517772,-1.197923424
-1.44608522,-1.307995868,-1.20430778
-1.465194532,-1.330156416,-1.2156129039999999
-1.4583443120000001,-1.302774424,-1.20013074
-1.435268844,-1.3061223960000001,-1.200061456
-1.463212616,-1.305604536,-1.200571356
-1.460339528,-1.30190786,-1.200956084
-1.459462932,-1.311316244,-1.207570016
-1.455108636,-1.291192964,-1.19532244
-1.4595290840000001,-1.3116323840000002,-1.2210503920000002
-1.4509491159999999,-1.3266166799999999,-1.19090208
-1.45115312,-1.326517712,-1.198543876
-1.4500869760000001,-1.3117477720000001,-1.20715492
-1.419010048,-1.302233224,-1.2033920519999999
-1.457552008,-1.3175011159999999,-1.2097488920000001
-1.4702898320000002,-1.323026988,-1.20495692
-1.47765548,-1.3154408640000002,-1.224870972
-1.4652067800000002,-1.314418384,-1.205449488
-1.468685324,-1.3085970199999999,-1.2051503920000002
-1.460105692,-1.3354455800000002,-1.19625354
-1.442698564,-1.3101978440000002,-1.203696944
-1.4595777600000002,-1.31345402,-1.2159767840000002
-1.4559233040000001,-1.3098211080000002,-1.1994995760000002
-1.44342664,-1.3028796960000002,-1.2056682840000001
-1.459159928,-1.3267372480000001,-1.2154691560000002
-1.449247836,-1.3067241680000001,-1.211816508
-1.444860688,-1.318664672,-1.206073168
-1.46268852,-1.310572324,-1.222568364
-1.4561437360000002,-1.3329137000000002,-1.215174764
-1.444659508,-1.306743936,-1.192917336
-1.46357924,-1.314250944,-1.216508876
-1.478169772,-1.321630092,-1.2106367
-1.464161156,-1.33264338,-1.224586476
-1.46677948,-1.3110032360000001,-1.2217673720000002
-1.46966412,-1.310215052,-1.22606638
-1.443459492,-1.317567236,-1.204991224
-1.4670678600000002,-1.3161912519999999,-1.209732408
-1.467205476,-1.3264179360000001,-1.206926828
-1.4607221680000002,-1.328178552,-1.2092212679999998
-1.4581098239999999,-1.335229568,-1.209637404
-1.4610752800000002,-1.336029,-1.20740976
-1.461583844,-1.3055298679999998,-1.223948724
-1.463857808,-1.3245725080000001,-1.212826492
-1.451023848,-1.322596208,-1.2010306640000001
-1.4706785,-1.318657376,-1.213816956
-1.452970232,-1.333780092,-1.219599008
-1.467229724,-1.33180258,-1.22184282
-1.459019968,-1.30818532,-1.210026284
-1.459931848,-1.322660604,-1.21696066
-1.4682669480000001,-1.319579212,-1.2182223760000002
-1.47164808,-1.3226147039999998,-1.201511648
-1.456566356,-1.317549336,-1.21884356
-1.4588248560000001,-1.3278948320000001,-1.211971404
-1.466022152,-1.3196362400000001,-1.211137816
-1.4655146440000002,-1.3207009,-1.202047432
-1.455031396,-1.32557024,-1.2175824480000002
-1.45746532,-1.322306524,-1.216095532
-1.467895712,-1.324800284,-1.213426692
-1.46736482,-1.3091500520000001,-1.2135595639999999
-1.4612802839999999,-1.330041856,-1.202944064
-1.45952972,-1.3311362,-1.2177670520000001
-1.44883492,-1.322015576,-1.209946528
-1.4601286599999999,-1.3244357119999999,-1.217989016
-1.464157092,-1.333103608,-1.2107006720000002
-1.465509556,-1.325955908,-1.211800248
-1.4718196920000002,-1.322641212,-1.22135496
-1.4596779000000002,-1.336795176,-1.198192544
-1.474956724,-1.3189095560000001,-1.2153868079999999
-1.459441612,-1.3340717,-1.224069012
-1.4644507999999998,-1.3190628560000002,-1.212206112
-1.466867472,-1.308900792,-1.202217272
-1.4659717,-1.322745372,-1.204374808
-1.4635723320000003,-1.325002984,-1.1975006799999999
-1.457280208,-1.32083554,-1.210495176
-1.449394992,-1.314440456,-1.2253414120000001
-1.467616004,-1.314879528,-1.209357
-1.4636634,-1.3173268280000001,-1.206132272
-1.4701277480000001,-1.3270192,-1.219340624
-1.4624018920000001,-1.319778892,-1.2125173200000001
-1.462665764,-1.319511012,-1.218620596
-1.4559087800000001,-1.316102644,-1.215301484
-1.4598542760000002,-1.3129868040000001,-1.217424
-1.4656117480000002,-1.3266291000000001,-1.2208449719999999
-1.4643307239999999,-1.311005128,-1.2232042120000002
-1.460760164,-1.317072548,-1.2198039959999998
-1.477616744,-1.335120896,-1.199925484
-1.453618332,-1.3176788120000003,-1.2200416960000002
-1.45143986,-1.3255173560000002,-1.213412892
-1.470689268,-1.3271646719999999,-1.214899404
-1.46879076,-1.3330375159999999,-1.2156331999999999
-1.472072236,-1.324629068,-1.2196371560000001
