-1.09749382,-1.0658129479999998,-1.0451214199999999,-1.017443148,-1.002278928,-0.96877322,-0.9669308679999999,-0.934698828,-0.935002004,-0.919394912
-0.930406376,-0.921423908,-0.899736972,-0.884430964,-0.8736212520000001,-0.847154108,-0.8495817,-0.835583736,-0.83152042,-0.8349411919999999
-1.185776108,-1.151864092,-1.118692872,-1.076561448,-1.0663726800000002,-1.033083012,-1.0124049,-0.985919544,-0.971595764,-0.955460136
-0.967212116,-0.9318376800000001,-0.919712336,-0.9059593560000001,-0.905367208,-0.908751648,-0.888724248,-0.8669254120000001,-0.864030304,-0.8647703360000001
-0.848205044,-0.847694156,-0.8547672479999999,-0.859295268,-0.844100952,-0.8522087,-0.861148384,-0.8609648280000001,-0.842765124,-0.8428147520000001
-0.993557204,-0.94838598,-0.91990624,-0.893654652,-0.89136634,-0.87567052,-0.8762673839999999,-0.851809756,-0.846213764,-0.8492901639999999
-1.216061328,-1.1728343200000002,-1.113688636,-1.096984124,-1.054073952,-1.025716944,-1.005430012,-0.9775683,-0.94538586,-0.93015646
-1.122157576,-1.095713592,-1.073694988,-1.04820196,-1.033602456,-1.018437172,-0.995150084,-1.245861868,-1.1889995560000002,-1.1475098479999999
-1.566164084,-1.495058732,-1.4167142,-1.359187724,-1.2753265160000002,-1.2398448800000001,-1.185108852,-1.1600810719999999,-1.114590556,-1.0915521719999999
-1.560221628,-1.4809591960000001,-1.41310084,-1.342709288,-1.310069256,-1.255951016,-1.1806003440000001,-1.144749016,-1.116598696,-1.075652132
-0.704304048,-0.708449876,-0.724842128,-0.7300541,-0.7379329960000001,-0.767321916,-0.765854132,-0.7743279040000001,-0.76743448,-0.7881874440000001
-0.79492944,-0.78909834,-0.786057392,-0.780550568,-0.773849676,-0.77641024,-0.757837516,-0.7871046119999999,-0.7649633440000001,-0.784194704
-0.37859385999999995,-0.433792528,-0.47702192,-0.506794668,-0.5526037880000001,-0.567059348,-0.589158068,-0.620778536,-0.6360537680000001,-0.657069848
-0.713911784,-0.7283352160000001,-0.7375455360000001,-0.7536306400000001,-0.762569156,-0.760723436,-0.758612504,-0.7644987959999999,-0.7706716560000001,-0.76932398
-0.898794276,-0.8835027639999999,-0.8805756400000001,-0.87025796,-0.88261992,-0.871011268,-0.851385856,-0.8685394200000001,-0.848632504,-0.8588848920000001
-1.068465652,-1.042809836,-1.006984064,-0.9888888159999999,-0.950006076,-0.9289155960000001,-0.921139268,-0.9039448,-0.879974064,-0.8770080400000001
-0.737628612,-0.754199248,-0.7527815720000001,-0.768366812,-0.773625204,-0.757684772,-0.7841077160000001,-0.766474652,-0.766937988,-0.7843408119999999
-1.1059070400000002,-1.0652012800000001,-1.047312628,-1.026255376,-1.005898704,-1.007396904,-0.9874246839999999,-0.973216324,-0.964363768,-0.9548002120000001
-0.734818156,-0.746064464,-0.761348412,-0.7723578240000001,-0.771513616,-0.7933914,-0.801255604,-0.799890528,-0.79985542,-0.809420396
-0.7731170800000001,-0.78476762,-0.789050852,-0.8051224640000001,-0.82880564,-0.830770564,-0.8131975560000001,-0.826166196,-0.846006068,-0.850833036
-0.720416212,-0.721758244,-0.713327596,-0.728882892,-0.742435664,-0.736494576,-0.729623528,-0.755480656,-0.744874692,-0.7477577120000001
-0.629765516,-0.6500517,-0.667841196,-0.6865059039999999,-0.698908912,-0.695901552,-0.718656816,-0.7266648480000001,-0.7417855600000001,-0.736621304
-0.9051039120000001,-0.8924304160000001,-0.898545264,-0.873443312,-0.872892492,-0.8611764000000001,-0.852223788,-0.840469064,-0.834314492,-0.843782068
-1.03604204,-1.03193224,-0.996234864,-0.9906108,-0.980792892,-0.957824204,-0.9448506400000001,-0.934024496,-0.923105488,-0.9264904119999999
-0.7047721,-0.7391021640000001,-0.7567607999999999,-0.7538617200000001,-0.7655086759999999,-0.76934732,-0.7905582840000001,-0.79119878,-0.80071366,-0.7948525679999999
-0.905074572,-0.878429316,-0.860467756,-0.857700244,-0.843022976,-0.8299296119999999,-0.833602476,-0.808955684,-0.809558432,-0.8118187360000001
-0.71770986,-0.7073625880000001,-0.71823936,-0.729442676,-0.72453462,-0.739134784,-0.752629904,-0.74694358,-0.7419336959999999,-0.74783332
-1.16202416,-1.124626608,-1.088478064,-1.086360728,-1.044127188,-1.022102592,-1.0053492880000001,-0.975752376,-0.968346392,-0.9766250160000001
-1.1169464119999999,-1.0838695440000001,-1.0595897479999998,-1.027287316,-1.002232932,-0.975769756,-0.965499604,-0.9504910440000001,-0.929711736,-0.923418016
-1.46000598,-1.375086292,-1.3204004440000001,-1.2691185800000002,-1.210363,-1.16412994,-1.1380617120000003,-1.099036332,-1.057561596,-1.0541268719999999
-1.400415152,-1.315778356,-1.271182396,-1.204663152,-1.181154024,-1.134484796,-1.087994948,-1.071489288,-1.04297582,-1.002223748
-1.3594534440000001,-1.302862936,-1.2544971999999999,-1.1887962600000002,-1.173082068,-1.112891504,-1.100195996,-1.053013392,-1.023317416,-1.033006756
-1.441925208,-1.3711422560000002,-1.31772562,-1.254130888,-1.205284832,-1.159096292,-1.133850104,-1.1153917240000002,-1.073846244,-1.034809476
-1.092601084,-1.065777392,-1.029758296,-1.009559452,-0.984832372,-0.954713752,-0.963192896,-0.929225932,-0.9407589559999999,-0.9084814360000001
-1.032405136,-1.012093024,-0.985021108,-0.968938604,-0.93491268,-0.936285072,-0.9212518040000001,-0.902558164,-0.898337204,-0.8701711240000001
-1.3078209200000002,-1.2496800719999999,-1.188354276,-1.16125846,-1.111530564,-1.0723688,-1.034200432,-1.01368584,-0.986882456,-0.9666994080000001
-1.1639938680000002,-1.1286401160000001,-1.081795676,-1.041400668,-1.018141344,-0.976057548,-0.980296536,-0.954943592,-0.927464344,-0.916341056
-1.038088868,-1.012464216,-0.96728316,-0.958258204,-0.929957508,-0.916314304,-0.893351596,-0.880756948,-0.870687828,-0.8611510520000001
-1.160612496,-1.103744612,-1.065123532,-1.023271012,-1.000519396,-0.9871481919999999,-0.9561539240000001,-0.9327844,-0.9164604639999999,-0.889332976
-1.4048976,-1.3314606599999999,-1.268810408,-1.228813204,-1.18444308,-1.1525397880000001,-1.113128868,-1.079340804,-1.041739892,-1.025862212
-1.384099416,-1.291132132,-1.264366256,-1.21199352,-1.183646876,-1.133634692,-1.09195698,-1.0667303399999999,-1.044057924,-1.024422352
-1.183919288,-1.12848214,-1.0912128559999998,-1.0826773760000001,-1.013880644,-0.984183092,-0.9695768,-0.9506758000000001,-0.938374244,-0.909426936
-1.012327116,-0.9801823080000001,-0.959393596,-0.943978076,-0.923995296,-0.901099212,-0.867795616,-0.861288328,-0.8669854039999999,-0.845308536
-1.2083230120000001,-1.161972896,-1.133841852,-1.120002104,-1.0718763439999999,-1.0402995640000001,-1.02981672,-0.99702396,-0.9934934400000001,-0.951471228
-1.3152402840000001,-1.2387731480000002,-1.205161208,-1.1690011640000002,-1.133718416,-1.0929555039999999,-1.059991808,-1.03576354,-0.99904328,-0.980363144
-1.4074265760000002,-1.365869036,-1.28545544,-1.2452820480000002,-1.2006349800000002,-1.16513424,-1.13483342,-1.1034709200000001,-1.050190668,-1.0294987
-1.078923796,-1.045377232,-1.01965754,-0.998831588,-0.970785172,-0.955428792,-0.9368242840000001,-0.9185656320000001,-0.912174472,-0.894269916
-1.321287244,-1.250485268,-1.210589532,-1.176720056,-1.12541166,-1.09833206,-1.062992956,-1.039049136,-1.005889136,-0.9886108840000001
-1.007016988,-0.982732204,-0.958946268,-0.922424848,-0.906094892,-0.900310332,-0.892132748,-0.868973932,-0.862020016,-0.868182004
-1.333328116,-1.282562232,-1.233876092,-1.177313984,-1.170133032,-1.131157824,-1.088868448,-1.059722308,-1.036846828,-1.028262856
-1.176067016,-1.1300035880000001,-1.100585176,-1.0528971239999998,-1.032481792,-1.013696248,-0.9854845200000001,-0.9536924720000001,-0.944631476,-0.92544576
-1.308029712,-1.2583180719999998,-1.202930676,-1.171416588,-1.1238301320000001,-1.0932413079999999,-1.0770663839999999,-1.04902078,-1.01347486,-1.00186226
-1.4758849680000001,-1.4230402199999999,-1.31825612,-1.271713964,-1.219908468,-1.177422476,-1.13730692,-1.08407642,-1.062406564,-1.048267244
-1.5129279359999999,-1.42803,-1.361452544,-1.3030551039999998,-1.2316010480000001,-1.201174476,-1.160931804,-1.11418558,-1.080395416,-1.051177388
-0.9104529080000001,-0.8980572760000001,-0.8735396280000001,-0.879723844,-0.848431488,-0.8384510919999999,-0.818473024,-0.81622748,-0.81634062,-0.795645308
