-0.6137865586684,-0.6276731599707269,-0.6407248471547254,-0.6529671915324787,-0.6644290326549686,-0.6751416324876764,-0.6851379509154405,-0.6944520289835538,-0.7031184675478834,-0.7111719901747409,
-0.8515899316469382,-0.8485394030600427,-0.8458661935508017,-0.8435042205574362,-0.8413984705882975,-0.8395033726530221,-0.8377813825864878,-0.8362017537910407,-0.8347394724902927,-0.8333743379108748,
-0.6052853692332734,-0.6304933873444325,-0.6529426788030743,-0.6729084849908507,-0.6906407132433292,-0.706366075306053,-0.720290064325237,-0.7325987806271027,-0.7434606160923641,-0.7530278064806986,
-0.654156746665368,-0.6668546590801028,-0.678288226690657,-0.688602020621902,-0.6979236061718805,-0.7063654517113078,-0.7140266398658092,-0.7209943995795246,-0.7273454760921776,-0.733147354410642,
-0.7887328074740924,-0.7832851320927794,-0.7788790698865524,-0.7753876628802708,-0.7726962435034128,-0.7707014819245805,-0.7693104835693761,-0.7684399372143638,-0.7680153134745784,-0.7679701130285205,
-0.7636324336966803,-0.7638782457420195,-0.7643791211298412,-0.7650876277298729,-0.7659633136498724,-0.7669717498868778,-0.7680836971457726,-0.7692743817512159,-0.7705228672757909,-0.7718115100280829,
-0.6723163083771604,-0.693588715766287,-0.7119630175946269,-0.727809105358016,-0.741451482463875,-0.7531746370625093,-0.7632278047189393,-0.7718291868858614,-0.7791696844004378,-0.7854161991359204,
-0.6749502326162614,-0.6964177935379458,-0.7153093839094493,-0.7318895558848673,-0.7463985641892669,-0.7590543871457092,-0.7700545959019781,-0.7795780819999046,-0.7877866528463482,-0.7948265040879406,
-0.7308244830630419,-0.7336230784944486,-0.7362661481120577,-0.7387903176775508,-0.7412238122536107,-0.7435879308691992,-0.7458983061397186,-0.7481659762904934,-0.750398293880284,-0.7525996927001815,
-0.5400625288501382,-0.5752452348977088,-0.6063695315219566,-0.6338664302168626,-0.6581238439635866,-0.679490680532301,-0.698280566330286,-0.7147752323526447,-0.729227591257809,-0.74186453224593,
-0.9523413025372317,-0.9275327863604217,-0.9059096043766753,-0.8871140320144768,-0.87082511583168,-0.8567551700571273,-0.8446465815972295,-0.8342688987474937,-0.8254161806136663,-0.8179045859062805,
-0.7876381616885223,-0.7955211564814834,-0.8020088400127944,-0.8072978809255154,-0.8115605749769246,-0.8149475818178047,-0.8175903809423727,-0.8196034730921374,-0.8210863511774265,-0.822125262725887,
-0.9729467229176174,-0.9606241325263909,-0.9492712461556083,-0.9388062591832144,-0.9291546153683308,-0.9202483531274064,-0.9120255103407295,-0.9044295825780453,-0.8974090300607489,-0.8909168290728949,
-1.000399639581689,-0.9847943948267951,-0.9704310926508004,-0.9572160362659183,-0.945061658801678,-0.9338862619376083,-0.9236137445677662,-0.9141733258294051,-0.9054992661307573,-0.8975305892016007,
-0.9980617257421852,-0.978053822655144,-0.9603803232930975,-0.944762228634867,-0.9309527700094143,-0.9187339016714593,-0.9079131499169365,-0.8983207849416002,-0.8898072846345902,-0.8822410622405923,
-1.089277303211756,-1.0565553166313435,-1.0277559555600435,-1.0024067663905634,-0.9800911986300179,-0.9604422031411854,-0.9431365330172353,-0.9278896736711916,-0.9144513359876504,-0.9026014529723555,
-1.0326817545782236,-1.0052210091527696,-0.9812285613402377,-0.960271527335901,-0.9419690057074551,-0.9259861403337455,-0.9120288255712026,-0.8998389879463567,-0.8891903850249727,-0.8798848678806068,
